split,teamname,side,date,league,result,gamelength,firstblood,firstdragon,firsttower,totalKills,totalDragons,totalBarons,totalTowers,totalInhibitors
Summer - E,VP Game,Blue,2018-07-15,LDL,0,34.83,1,0,0,33,4,1,13,
Summer - E,Vortex Team,Red,2018-07-15,LDL,1,34.83,0,0,1,33,4,1,13,
Summer - N,Virtual Reality Game,Blue,2018-07-15,LDL,0,29.52,0,0,0,19,3,1,10,
Summer - N,LaoPengYou,Red,2018-07-15,LDL,1,29.52,1,0,1,19,3,1,10,
Summer,DN Freecs,Blue,2018-07-15,LCK,0,48.82,0,0,0,37,4,2,19,5.0
Summer,KT Rolster,Red,2018-07-15,LCK,1,48.82,1,1,1,37,4,2,19,5.0
Summer - W,Chong Qing Gaming,Blue,2018-07-15,LDL,0,31.83,1,0,0,26,4,1,13,
Summer - W,People's Red Wolf Gaming,Red,2018-07-15,LDL,1,31.83,0,0,1,26,4,1,13,
Summer,Team Afro,Blue,2018-07-15,LMS,0,25.82,0,0,1,24,2,1,12,2.0
Summer,MAD Team,Red,2018-07-15,LMS,1,25.82,1,1,0,24,2,1,12,2.0
Summer,EVOS Esports,Blue,2018-07-15,VCS,1,31.0,0,0,0,17,3,2,12,2.0
Summer,GAM Esports,Red,2018-07-15,VCS,0,31.0,1,1,1,17,3,2,12,2.0
Summer,Oh My God,Blue,2018-07-15,LPL,0,36.7,0,0,0,29,4,1,13,1.0
Summer,Vici Gaming,Red,2018-07-15,LPL,1,36.7,1,1,1,29,4,1,13,1.0
Summer - N,Virtual Reality Game,Blue,2018-07-15,LDL,1,30.07,1,0,1,20,3,1,11,
Summer - N,LaoPengYou,Red,2018-07-15,LDL,0,30.07,0,0,0,20,3,1,11,
Summer - E,Vortex Team,Blue,2018-07-15,LDL,1,23.83,1,0,1,22,1,1,11,
Summer - E,VP Game,Red,2018-07-15,LDL,0,23.83,0,0,0,22,1,1,11,
Summer,Team WE,Blue,2018-07-15,LPL,1,37.42,0,1,1,23,4,2,10,3.0
Summer,JD Gaming,Red,2018-07-15,LPL,0,37.42,1,0,0,23,4,2,10,3.0
Summer,G-Rex,Blue,2018-07-15,LMS,0,38.35,1,1,0,37,4,1,12,1.0
Summer,J Team,Red,2018-07-15,LMS,1,38.35,0,0,1,37,4,1,12,1.0
Summer,KT Rolster,Blue,2018-07-15,LCK,1,33.27,0,1,1,19,2,1,11,1.0
Summer,DN Freecs,Red,2018-07-15,LCK,0,33.27,1,0,0,19,2,1,11,1.0
Summer - N,Virtual Reality Game,Blue,2018-07-15,LDL,1,40.13,0,0,1,48,3,1,13,
Summer - N,LaoPengYou,Red,2018-07-15,LDL,0,40.13,1,0,0,48,3,1,13,
Summer,Vici Gaming,Blue,2018-07-15,LPL,0,36.08,0,0,0,24,3,1,12,1.0
Summer,Oh My God,Red,2018-07-15,LPL,1,36.08,1,1,1,24,3,1,12,1.0
Summer,GAM Esports,Blue,2018-07-15,VCS,0,24.65,0,0,0,13,3,1,11,1.0
Summer,EVOS Esports,Red,2018-07-15,VCS,1,24.65,1,1,1,13,3,1,11,1.0
Summer,Team WE,Blue,2018-07-15,LPL,0,29.88,1,0,0,18,2,1,11,3.0
Summer,JD Gaming,Red,2018-07-15,LPL,1,29.88,0,1,1,18,2,1,11,3.0
Summer,Royal Never Give Up,Blue,2018-07-15,LPL,0,32.33,0,0,0,18,3,2,12,2.0
Summer,EDward Gaming,Red,2018-07-15,LPL,1,32.33,1,1,1,18,3,2,12,2.0
Summer,G-Rex,Blue,2018-07-15,LMS,1,33.28,1,1,1,23,4,1,11,2.0
Summer,J Team,Red,2018-07-15,LMS,0,33.28,0,0,0,23,4,1,11,2.0
Summer,Vici Gaming,Blue,2018-07-15,LPL,0,24.7,1,0,0,15,2,0,10,1.0
Summer,Oh My God,Red,2018-07-15,LPL,1,24.7,0,1,1,15,2,0,10,1.0
Summer,Hanwha Life Esports,Blue,2018-07-15,LCK,1,36.43,1,0,1,20,4,1,13,1.0
Summer,Gen.G,Red,2018-07-15,LCK,0,36.43,0,1,0,20,4,1,13,1.0
Summer,Bursaspor Esports,Blue,2018-07-15,TCL,0,29.05,1,0,0,23,3,1,10,1.0
Summer,YouthCrew Esports,Red,2018-07-15,TCL,1,29.05,0,1,1,23,3,1,10,1.0
Summer,MOBA ROG,Blue,2018-07-15,PGN,1,31.8,0,1,1,41,3,2,13,3.0
Summer,Racoon,Red,2018-07-15,PGN,0,31.8,1,0,0,41,3,2,13,3.0
Summer,EDward Gaming,Blue,2018-07-15,LPL,0,33.17,1,0,1,15,3,1,13,2.0
Summer,Royal Never Give Up,Red,2018-07-15,LPL,1,33.17,0,1,0,15,3,1,13,2.0
Summer,J Team,Blue,2018-07-15,LMS,1,25.83,1,1,1,24,2,1,11,2.0
Summer,G-Rex,Red,2018-07-15,LMS,0,25.83,0,0,0,24,2,1,11,2.0
Summer,Gen.G,Blue,2018-07-15,LCK,1,38.15,1,0,0,16,4,1,11,1.0
Summer,Hanwha Life Esports,Red,2018-07-15,LCK,0,38.15,0,1,1,16,4,1,11,1.0
Summer,Royal Never Give Up,Blue,2018-07-15,LPL,1,36.5,0,0,1,27,2,2,14,2.0
Summer,EDward Gaming,Red,2018-07-15,LPL,0,36.5,1,1,0,27,2,2,14,2.0
Summer,Papara SuperMassive,Blue,2018-07-15,TCL,0,44.6,1,0,1,30,5,2,14,4.0
Summer,HWA Gaming,Red,2018-07-15,TCL,1,44.6,0,1,0,30,5,2,14,4.0
Summer,Hanwha Life Esports,Blue,2018-07-15,LCK,0,41.3,1,1,1,11,5,2,17,3.0
Summer,Gen.G,Red,2018-07-15,LCK,1,41.3,0,0,0,11,5,2,17,3.0
Summer,Racoon,Blue,2018-07-15,PGN,1,29.87,1,0,1,30,3,0,10,2.0
Summer,MOBA ROG,Red,2018-07-15,PGN,0,29.87,0,1,0,30,3,0,10,2.0
Summer,MOBA ROG,Blue,2018-07-15,PGN,0,25.9,1,0,0,33,3,1,11,2.0
Summer,Racoon,Red,2018-07-15,PGN,1,25.9,0,1,1,33,3,1,11,2.0
Summer,Royal Bandits,Blue,2018-07-15,TCL,1,34.03,1,1,1,21,3,1,12,2.0
Summer,Dark Passage,Red,2018-07-15,TCL,0,34.03,0,0,0,21,3,1,12,2.0
Summer,iDomina eSports,Blue,2018-07-15,PGN,0,38.67,0,0,1,27,5,1,13,2.0
Summer,inFerno eSports,Red,2018-07-15,PGN,1,38.67,1,1,0,27,5,1,13,2.0
Summer,Fenerbahçe Esports,Blue,2018-07-15,TCL,1,37.67,0,1,1,36,3,1,10,1.0
Summer,Team AURORA,Red,2018-07-15,TCL,0,37.67,1,0,0,36,3,1,10,1.0
Summer,inFerno eSports,Blue,2018-07-15,PGN,1,45.6,0,1,0,47,5,3,14,2.0
Summer,iDomina eSports,Red,2018-07-15,PGN,0,45.6,1,0,1,47,5,3,14,2.0
,Furious Gaming,Blue,2018-07-15,CLS,1,34.37,0,0,0,15,4,0,11,1.0
,Isurus,Red,2018-07-15,CLS,0,34.37,1,1,1,15,4,0,11,1.0
,Dark Horse,Blue,2018-07-15,CLS,0,30.12,1,1,0,24,3,1,13,2.0
,Evilvice Esports,Red,2018-07-15,CLS,1,30.12,0,0,1,24,3,1,13,2.0
Summer,Golden Guardians,Blue,2018-07-15,NA LCS,1,25.3,1,1,1,29,3,0,11,2.0
Summer,100 Thieves,Red,2018-07-15,NA LCS,0,25.3,0,0,0,29,3,0,11,2.0
,Hafnet eSports,Blue,2018-07-15,CLS,0,31.9,1,1,0,22,3,2,11,4.0
,Legatum,Red,2018-07-15,CLS,1,31.9,0,0,1,22,3,2,11,4.0
Summer,FlyQuest,Blue,2018-07-15,NA LCS,1,23.87,1,1,1,20,1,1,11,3.0
Summer,Team Liquid,Red,2018-07-15,NA LCS,0,23.87,0,0,0,20,1,1,11,3.0
,Kaos Latin Gamers,Blue,2018-07-15,CLS,1,25.07,1,1,1,29,3,1,14,2.0
,Rebirth eSports,Red,2018-07-15,CLS,0,25.07,0,0,0,29,3,1,14,2.0
Summer,TSM,Blue,2018-07-15,NA LCS,0,31.95,0,0,0,14,4,1,10,1.0
Summer,Echo Fox,Red,2018-07-15,NA LCS,1,31.95,1,1,1,14,4,1,10,1.0
Summer,Counter Logic Gaming,Blue,2018-07-15,NA LCS,1,48.48,1,1,0,35,6,3,18,5.0
Summer,Cloud9,Red,2018-07-15,NA LCS,0,48.48,0,0,1,35,6,3,18,5.0
Summer,OpTic Gaming,Blue,2018-07-15,NA LCS,0,49.8,0,0,1,18,6,3,17,4.0
Summer,Clutch Gaming,Red,2018-07-15,NA LCS,1,49.8,1,1,0,18,6,3,17,4.0
Summer,ES Sharks,Blue,2018-07-16,CK,1,33.08,1,1,1,14,3,2,11,3.0
Summer,Winners,Red,2018-07-16,CK,0,33.08,0,0,0,14,3,2,11,3.0
Summer,Winners,Blue,2018-07-16,CK,1,24.27,1,1,1,20,1,1,11,2.0
Summer,ES Sharks,Red,2018-07-16,CK,0,24.27,0,0,0,20,1,1,11,2.0
Summer,Top Esports,Blue,2018-07-16,LPL,1,41.63,0,0,0,50,5,2,14,3.0
Summer,LGD Gaming,Red,2018-07-16,LPL,0,41.63,1,1,1,50,5,2,14,3.0
Summer,ES Sharks,Blue,2018-07-16,CK,0,30.12,0,0,0,22,3,0,11,1.0
Summer,Winners,Red,2018-07-16,CK,1,30.12,1,1,1,22,3,0,11,1.0
Summer,LGD Gaming,Blue,2018-07-16,LPL,1,44.1,0,1,0,37,4,2,12,1.0
Summer,Top Esports,Red,2018-07-16,LPL,0,44.1,1,0,1,37,4,2,12,1.0
Summer,RGA,Blue,2018-07-16,CK,0,32.3,0,0,0,27,3,1,11,2.0
Summer,Team BattleComics,Red,2018-07-16,CK,1,32.3,1,1,1,27,3,1,11,2.0
Summer,Bilibili Gaming,Blue,2018-07-16,LPL,1,32.88,1,1,0,23,3,1,12,2.0
Summer,Snake Esports,Red,2018-07-16,LPL,0,32.88,0,0,1,23,3,1,12,2.0
Summer,Top Esports,Blue,2018-07-16,LPL,0,28.63,1,1,0,27,3,1,9,1.0
Summer,LGD Gaming,Red,2018-07-16,LPL,1,28.63,0,0,1,27,3,1,9,1.0
Summer,Team BattleComics,Blue,2018-07-16,CK,0,27.37,0,0,1,33,2,1,11,1.0
Summer,RGA,Red,2018-07-16,CK,1,27.37,1,1,0,33,2,1,11,1.0
Summer,Snake Esports,Blue,2018-07-16,LPL,1,33.35,1,0,1,19,4,0,13,2.0
Summer,Bilibili Gaming,Red,2018-07-16,LPL,0,33.35,0,1,0,19,4,0,13,2.0
Summer,RGA,Blue,2018-07-16,CK,1,30.67,1,1,0,25,3,1,14,2.0
Summer,Team BattleComics,Red,2018-07-16,CK,0,30.67,0,0,1,25,3,1,14,2.0
Summer,Bilibili Gaming,Blue,2018-07-16,LPL,0,29.57,1,0,1,25,3,1,11,1.0
Summer,Snake Esports,Red,2018-07-16,LPL,1,29.57,0,1,0,25,3,1,11,1.0
Summer,YouthCrew Esports,Blue,2018-07-16,TCL,1,47.17,1,0,0,29,6,3,16,2.0
Summer,Fenerbahçe Esports,Red,2018-07-16,TCL,0,47.17,0,1,1,29,6,3,16,2.0
Summer,Racoon,Blue,2018-07-16,PGN,1,28.82,0,0,1,22,3,0,10,1.0
Summer,aNc Outplayed,Red,2018-07-16,PGN,0,28.82,1,1,0,22,3,0,10,1.0
Summer,HWA Gaming,Blue,2018-07-16,TCL,1,32.52,1,1,1,18,4,1,15,1.0
Summer,Team AURORA,Red,2018-07-16,TCL,0,32.52,0,0,0,18,4,1,15,1.0
Summer,KIYF eSports Club,Blue,2018-07-16,SLO,1,23.27,1,1,1,16,2,1,7,1.0
Summer,MAD Lions E.C.,Red,2018-07-16,SLO,0,23.27,0,0,0,16,2,1,7,1.0
Summer,Royal Bandits,Blue,2018-07-16,TCL,1,27.63,1,0,1,21,3,1,11,2.0
Summer,Bursaspor Esports,Red,2018-07-16,TCL,0,27.63,0,1,0,21,3,1,11,2.0
Summer,aNc Outplayed,Blue,2018-07-16,PGN,1,21.22,1,1,1,30,1,0,8,1.0
Summer,Racoon,Red,2018-07-16,PGN,0,21.22,0,0,0,30,1,0,8,1.0
Summer,Papara SuperMassive,Blue,2018-07-16,TCL,1,26.55,1,0,1,35,3,1,11,3.0
Summer,Dark Passage,Red,2018-07-16,TCL,0,26.55,0,1,0,35,3,1,11,3.0
Summer,MAD Lions E.C.,Blue,2018-07-16,SLO,0,38.03,0,0,1,18,3,2,17,5.0
Summer,KIYF eSports Club,Red,2018-07-16,SLO,1,38.03,1,1,0,18,3,2,17,5.0
Summer,inFerno eSports,Blue,2018-07-16,PGN,0,55.1,0,1,1,41,7,4,17,8.0
Summer,Team Forge,Red,2018-07-16,PGN,1,55.1,1,0,0,41,7,4,17,8.0
Summer,Dragons E.C.,Blue,2018-07-16,SLO,1,38.03,0,0,0,30,4,2,14,2.0
Summer,Giants,Red,2018-07-16,SLO,0,38.03,1,1,1,30,4,2,14,2.0
Summer,Team Forge,Blue,2018-07-16,PGN,1,36.7,0,0,0,38,4,2,14,2.0
Summer,inFerno eSports,Red,2018-07-16,PGN,0,36.7,1,1,1,38,4,2,14,2.0
Summer,Giants,Blue,2018-07-16,SLO,1,25.2,1,1,1,21,2,1,11,4.0
Summer,Dragons E.C.,Red,2018-07-16,SLO,0,25.2,0,0,0,21,2,1,11,4.0
Split 2,paiN Gaming,Blue,2018-07-16,BRCC,0,29.52,1,0,1,13,3,2,12,1.0
Split 2,Team oNe eSports,Red,2018-07-16,BRCC,1,29.52,0,1,0,13,3,2,12,1.0
Split 2,Team oNe eSports,Blue,2018-07-17,BRCC,0,40.77,0,0,1,30,4,1,14,3.0
Split 2,paiN Gaming,Red,2018-07-17,BRCC,1,40.77,1,1,0,30,4,1,14,3.0
Summer,DN Freecs,Blue,2018-07-17,LCK,1,41.52,1,1,1,9,5,2,10,3.0
Summer,Griffin,Red,2018-07-17,LCK,0,41.52,0,0,0,9,5,2,10,3.0
Summer,Griffin,Blue,2018-07-17,LCK,0,27.95,0,0,1,14,3,1,11,2.0
Summer,DN Freecs,Red,2018-07-17,LCK,1,27.95,1,1,0,14,3,1,11,2.0
Summer,Vici Gaming,Blue,2018-07-17,LPL,0,28.75,0,0,0,30,3,1,9,1.0
Summer,EDward Gaming,Red,2018-07-17,LPL,1,28.75,1,1,1,30,3,1,9,1.0
Summer,MVP,Blue,2018-07-17,LCK,1,49.2,0,0,1,25,6,1,12,2.0
Summer,SK Telecom T1,Red,2018-07-17,LCK,0,49.2,1,1,0,25,6,1,12,2.0
Summer,Vici Gaming,Blue,2018-07-17,LPL,0,45.53,1,1,0,51,5,2,14,2.0
Summer,EDward Gaming,Red,2018-07-17,LPL,1,45.53,0,0,1,51,5,2,14,2.0
Summer,FunPlus Phoenix,Blue,2018-07-17,LPL,1,47.3,0,0,0,24,5,2,11,3.0
Summer,JD Gaming,Red,2018-07-17,LPL,0,47.3,1,1,1,24,5,2,11,3.0
Summer,SK Telecom T1,Blue,2018-07-17,LCK,1,40.5,0,0,1,14,4,1,15,3.0
Summer,MVP,Red,2018-07-17,LCK,0,40.5,1,1,0,14,4,1,15,3.0
Summer,FunPlus Phoenix,Blue,2018-07-17,LPL,0,32.72,1,1,0,30,4,1,10,2.0
Summer,JD Gaming,Red,2018-07-17,LPL,1,32.72,0,0,1,30,4,1,10,2.0
Summer,MVP,Blue,2018-07-17,LCK,0,29.77,1,0,0,18,3,1,10,1.0
Summer,SK Telecom T1,Red,2018-07-17,LCK,1,29.77,0,1,1,18,3,1,10,1.0
Summer,FunPlus Phoenix,Blue,2018-07-17,LPL,0,48.53,1,0,0,36,5,3,13,1.0
Summer,JD Gaming,Red,2018-07-17,LPL,1,48.53,0,1,1,36,5,3,13,1.0
Summer,Aftershock Esports,Blue,2018-07-17,TCS,0,31.42,0,1,0,16,4,1,10,2.0
Summer,Oyun Hizmetleri,Red,2018-07-17,TCS,1,31.42,1,0,1,16,4,1,10,2.0
Summer,Oyun Hizmetleri,Blue,2018-07-17,TCS,1,22.63,0,0,1,20,3,1,10,1.0
Summer,Aftershock Esports,Red,2018-07-17,TCS,0,22.63,1,1,0,20,3,1,10,1.0
Summer,Beşiktaş Esports,Blue,2018-07-17,TCS,1,34.42,0,0,1,24,3,1,9,1.0
Summer,Team Cappadocia,Red,2018-07-17,TCS,0,34.42,1,1,0,24,3,1,9,1.0
Summer,Team Cappadocia,Blue,2018-07-17,TCS,0,24.55,0,0,0,34,2,1,9,1.0
Summer,Beşiktaş Esports,Red,2018-07-17,TCS,1,24.55,1,1,1,34,2,1,9,1.0
Summer,eMonkeyz,Blue,2018-07-17,SLO,0,25.92,1,0,0,14,3,0,10,1.0
Summer,Movistar KOI,Red,2018-07-17,SLO,1,25.92,0,1,1,14,3,0,10,1.0
Summer,Galakticos,Blue,2018-07-17,TCS,1,39.68,1,0,1,29,4,1,13,1.0
Summer,Pars eSports,Red,2018-07-17,TCS,0,39.68,0,1,0,29,4,1,13,1.0
Summer,Movistar KOI,Blue,2018-07-17,SLO,0,27.62,1,0,1,30,3,1,12,1.0
Summer,eMonkeyz,Red,2018-07-17,SLO,1,27.62,0,1,0,30,3,1,12,1.0
Summer,Pars eSports,Blue,2018-07-17,TCS,1,38.0,0,0,0,40,5,2,13,1.0
Summer,Galakticos,Red,2018-07-17,TCS,0,38.0,1,1,1,40,5,2,13,1.0
Summer,ASUS ROG Army,Blue,2018-07-17,SLO,1,35.58,1,0,0,17,4,1,14,3.0
Summer,UCAM Penguins,Red,2018-07-17,SLO,0,35.58,0,1,1,17,4,1,14,3.0
Summer,UCAM Penguins,Blue,2018-07-17,SLO,1,33.52,0,1,1,23,3,1,15,2.0
Summer,ASUS ROG Army,Red,2018-07-17,SLO,0,33.52,1,0,0,23,3,1,15,2.0
Split 2,Operation Kino e-Sports,Blue,2018-07-17,BRCC,1,29.35,0,0,1,19,3,2,12,3.0
Split 2,WP Gaming,Red,2018-07-17,BRCC,0,29.35,1,1,0,19,3,2,12,3.0
Split 2,WP Gaming,Blue,2018-07-17,BRCC,0,40.03,1,0,1,46,5,3,16,3.0
Split 2,Operation Kino e-Sports,Red,2018-07-17,BRCC,1,40.03,0,1,0,46,5,3,16,3.0
Split 2,Redemption eSports Porto Alegre,Blue,2018-07-17,BRCC,1,28.8,0,1,1,18,3,1,10,2.0
Split 2,Submarino Stars,Red,2018-07-17,BRCC,0,28.8,1,0,0,18,3,1,10,2.0
Split 2,Submarino Stars,Blue,2018-07-18,BRCC,0,32.32,1,1,1,27,3,1,13,2.0
Split 2,Redemption eSports Porto Alegre,Red,2018-07-18,BRCC,1,32.32,0,0,0,27,3,1,13,2.0
Summer,Gen.G,Blue,2018-07-18,LCK,1,28.9,0,1,1,10,2,1,8,1.0
Summer,Kingzone DragonX,Red,2018-07-18,LCK,0,28.9,1,0,0,10,2,1,8,1.0
,Legacy Genesis,Blue,2018-07-18,OCS,1,44.1,1,0,0,38,5,1,15,2.0
,Crimson Gaming,Red,2018-07-18,OCS,0,44.1,0,1,1,38,5,1,15,2.0
Summer,Kingzone DragonX,Blue,2018-07-18,LCK,0,37.52,1,1,1,16,4,1,10,1.0
Summer,Gen.G,Red,2018-07-18,LCK,1,37.52,0,0,0,16,4,1,10,1.0
,Tectonic Academy,Blue,2018-07-18,OCS,1,26.13,1,0,0,32,3,1,10,1.0
,Bombers Academy,Red,2018-07-18,OCS,0,26.13,0,1,1,32,3,1,10,1.0
Summer,Suning,Blue,2018-07-18,LPL,0,37.73,0,0,0,9,4,1,10,1.0
Summer,Oh My God,Red,2018-07-18,LPL,1,37.73,1,1,1,9,4,1,10,1.0
,QUT Tigers,Blue,2018-07-18,OCS,1,40.68,1,1,1,30,1,1,13,1.0
,Ground Zero Gaming,Red,2018-07-18,OCS,0,40.68,0,0,0,30,1,1,13,1.0
Summer,Jin Air Green Wings,Blue,2018-07-18,LCK,1,55.48,1,1,1,24,7,3,15,5.0
Summer,bbq Olivers,Red,2018-07-18,LCK,0,55.48,0,0,0,24,7,3,15,5.0
Summer,Suning,Blue,2018-07-18,LPL,1,27.13,1,1,1,26,3,1,11,3.0
Summer,Oh My God,Red,2018-07-18,LPL,0,27.13,0,0,0,26,3,1,11,3.0
Summer,Suning,Blue,2018-07-18,LPL,1,33.72,1,1,1,19,3,1,10,1.0
Summer,Oh My God,Red,2018-07-18,LPL,0,33.72,0,0,0,19,3,1,10,1.0
Summer,Team WE,Blue,2018-07-18,LPL,1,34.45,0,1,0,26,4,1,10,1.0
Summer,Invictus Gaming,Red,2018-07-18,LPL,0,34.45,1,0,1,26,4,1,10,1.0
Summer,bbq Olivers,Blue,2018-07-18,LCK,1,34.78,1,0,0,19,4,1,11,2.0
Summer,Jin Air Green Wings,Red,2018-07-18,LCK,0,34.78,0,1,1,19,4,1,11,2.0
Summer,Team WE,Blue,2018-07-18,LPL,0,30.02,1,1,0,24,3,1,11,1.0
Summer,Invictus Gaming,Red,2018-07-18,LPL,1,30.02,0,0,1,24,3,1,11,1.0
Summer,Invictus Gaming,Blue,2018-07-18,LPL,1,24.82,1,1,1,20,2,0,11,2.0
Summer,Team WE,Red,2018-07-18,LPL,0,24.82,0,0,0,20,2,0,11,2.0
Summer,Jin Air Green Wings,Blue,2018-07-18,LCK,0,30.77,0,0,0,13,3,1,14,2.0
Summer,bbq Olivers,Red,2018-07-18,LCK,1,30.77,1,1,1,13,3,1,14,2.0
Summer,Hanwha Life Esports,Blue,2018-07-19,LCK,0,33.82,0,1,0,18,4,1,10,1.0
Summer,Griffin,Red,2018-07-19,LCK,1,33.82,1,0,1,18,4,1,10,1.0
,Emprox,Blue,2018-07-19,OCS,0,35.17,1,0,1,40,4,1,13,2.0
,Avant Academy,Red,2018-07-19,OCS,1,35.17,0,1,0,40,4,1,13,2.0
Summer,J Team,Blue,2018-07-19,LMS,1,50.95,1,1,1,29,5,2,15,4.0
Summer,ahq eSports Club,Red,2018-07-19,LMS,0,50.95,0,0,0,29,5,2,15,4.0
Summer,Cube Adonis,Blue,2018-07-19,VCS,1,27.63,1,1,1,37,2,1,9,1.0
Summer,Vikings Gaming,Red,2018-07-19,VCS,0,27.63,0,0,0,37,2,1,9,1.0
Summer,Griffin,Blue,2018-07-19,LCK,1,29.82,1,1,1,14,3,1,11,3.0
Summer,Hanwha Life Esports,Red,2018-07-19,LCK,0,29.82,0,0,0,14,3,1,11,3.0
,Intuition,Blue,2018-07-19,OCS,1,32.3,1,1,0,23,4,1,10,2.0
,Dire Cubs,Red,2018-07-19,OCS,0,32.3,0,0,1,23,4,1,10,2.0
Summer,Smash It Down,Blue,2018-07-19,LJLCS,0,26.47,1,1,1,18,2,1,14,3.0
Summer,Rascal Jester,Red,2018-07-19,LJLCS,1,26.47,0,0,0,18,2,1,14,3.0
Summer,AKIHABARA ENCOUNT,Blue,2018-07-19,LJLCS,1,29.32,1,0,1,26,3,1,11,2.0
Summer,Two-eyed Monsters,Red,2018-07-19,LJLCS,0,29.32,0,1,0,26,3,1,11,2.0
,Dark Sided,Blue,2018-07-19,OCS,0,25.68,0,0,0,32,3,1,10,1.0
,Mammoth Academy,Red,2018-07-19,OCS,1,25.68,1,1,1,32,3,1,10,1.0
Summer,Vikings Gaming,Blue,2018-07-19,VCS,0,32.62,0,0,0,43,3,1,15,2.0
Summer,Cube Adonis,Red,2018-07-19,VCS,1,32.62,1,1,1,43,3,1,15,2.0
Summer,ahq eSports Club,Blue,2018-07-19,LMS,0,30.03,1,0,0,23,3,1,13,3.0
Summer,J Team,Red,2018-07-19,LMS,1,30.03,0,1,1,23,3,1,13,3.0
Summer - W,Oh My God Academy,Blue,2018-07-19,LDL,1,29.75,0,0,0,7,3,1,9,
Summer - W,King of Future,Red,2018-07-19,LDL,0,29.75,1,0,1,7,3,1,9,
Summer - S,SHEINOO,Blue,2018-07-19,LDL,1,23.35,1,0,1,20,2,0,10,
Summer - S,DengKaiLi Game Team,Red,2018-07-19,LDL,0,23.35,0,0,0,20,2,0,10,
Summer - N,Big One Gaming,Blue,2018-07-19,LDL,0,37.77,0,0,0,23,4,1,16,
Summer - N,OnlyGame,Red,2018-07-19,LDL,1,37.77,1,0,1,23,4,1,16,
Summer,KT Rolster,Blue,2018-07-19,LCK,0,34.82,0,0,1,10,4,1,10,1.0
Summer,SK Telecom T1,Red,2018-07-19,LCK,1,34.82,1,1,0,10,4,1,10,1.0
,ORDER Academy,Blue,2018-07-19,OCS,0,27.75,0,0,0,18,3,1,10,1.0
,Chiefs Academy,Red,2018-07-19,OCS,1,27.75,1,1,1,18,3,1,10,1.0
Summer - E,Suning-S,Blue,2018-07-19,LDL,1,26.5,1,0,1,16,3,1,11,
Summer - E,SanHe Gaming,Red,2018-07-19,LDL,0,26.5,0,0,0,16,3,1,11,
Summer,BowQen Blackbucks,Blue,2018-07-19,LJLCS,1,35.02,0,0,1,24,4,1,11,3.0
Summer,SunSister ReUnion,Red,2018-07-19,LJLCS,0,35.02,1,1,0,24,4,1,11,3.0
Summer,Rascal Jester,Blue,2018-07-19,LJLCS,1,37.18,1,0,1,56,4,2,13,1.0
Summer,Smash It Down,Red,2018-07-19,LJLCS,0,37.18,0,1,0,56,4,2,13,1.0
Summer - S,DengKaiLi Game Team,Blue,2018-07-19,LDL,0,26.93,1,0,0,34,3,1,10,
Summer - S,SHEINOO,Red,2018-07-19,LDL,1,26.93,0,0,1,34,3,1,10,
Summer - W,Oh My God Academy,Blue,2018-07-19,LDL,1,40.67,0,0,0,32,5,2,16,
Summer - W,King of Future,Red,2018-07-19,LDL,0,40.67,1,0,1,32,5,2,16,
Summer - N,OnlyGame,Blue,2018-07-19,LDL,1,21.15,1,0,1,17,2,0,10,
Summer - N,Big One Gaming,Red,2018-07-19,LDL,0,21.15,0,0,0,17,2,0,10,
Summer,G-Rex,Blue,2018-07-19,LMS,1,30.98,1,1,1,13,4,1,8,1.0
Summer,Machi Esports,Red,2018-07-19,LMS,0,30.98,0,0,0,13,4,1,8,1.0
Summer - E,SanHe Gaming,Blue,2018-07-19,LDL,0,27.95,0,0,0,22,3,1,11,
Summer - E,Suning-S,Red,2018-07-19,LDL,1,27.95,1,0,1,22,3,1,11,
Summer,FTV Esports,Blue,2018-07-19,VCS,0,37.1,0,0,1,37,3,2,14,2.0
Summer,EVOS Esports,Red,2018-07-19,VCS,1,37.1,1,1,0,37,3,2,14,2.0
Summer,SK Telecom T1,Blue,2018-07-19,LCK,0,35.88,1,0,1,20,5,1,12,1.0
Summer,KT Rolster,Red,2018-07-19,LCK,1,35.88,0,1,0,20,5,1,12,1.0
Summer,Two-eyed Monsters,Blue,2018-07-19,LJLCS,0,25.6,0,0,0,21,3,1,16,2.0
Summer,AKIHABARA ENCOUNT,Red,2018-07-19,LJLCS,1,25.6,1,1,1,21,3,1,16,2.0
Summer,SunSister ReUnion,Blue,2018-07-19,LJLCS,0,26.25,1,0,0,28,3,1,9,2.0
Summer,BowQen Blackbucks,Red,2018-07-19,LJLCS,1,26.25,0,1,1,28,3,1,9,2.0
Summer,Machi Esports,Blue,2018-07-19,LMS,0,37.15,0,0,1,27,4,2,12,2.0
Summer,G-Rex,Red,2018-07-19,LMS,1,37.15,1,1,0,27,4,2,12,2.0
Summer,KT Rolster,Blue,2018-07-19,LCK,1,29.1,1,1,1,11,2,1,11,2.0
Summer,SK Telecom T1,Red,2018-07-19,LCK,0,29.1,0,0,0,11,2,1,11,2.0
Summer,EVOS Esports,Blue,2018-07-19,VCS,0,26.37,1,0,0,30,2,1,11,2.0
Summer,FTV Esports,Red,2018-07-19,VCS,1,26.37,0,1,1,30,2,1,11,2.0
Summer,FTV Esports,Blue,2018-07-19,VCS,0,25.62,1,0,0,26,3,1,9,1.0
